precio,ambientes,no_baños,terreno_m2,año_constr,no_dormitorios,area_constr_m2,estacionamientos,latitud,longitud,tipo_de_propiedad,ciudad,zona
65000.0,7.135416666666667,1,60.0,2015,1,60.0,0,-17.791,-63.177,Departamento,Santa Cruz de la Sierra,Sur
65000.0,9.0,2,320.0,2016,4,109.0,2,-17.611,-63.164,Casa,Santa Cruz de la Sierra,Norte
65000.0,3.0,1,44.9,2019,1,44.9,0,-17.773,-63.168,Departamento,Santa Cruz de la Sierra,Noreste
65000.0,7.0,1,360.0,2017,2,98.0,0,-17.874,-63.189,Casa,Santa Cruz de la Sierra,Sur
65000.0,7.135416666666667,2,330.0,2012,3,110.0,2,-17.63,-63.167,Casa,Santa Cruz de la Sierra,Norte
65000.0,7.135416666666667,2,53.3,2019,2,53.3,0,-17.714,-63.181,Departamento,Santa Cruz de la Sierra,Norte
65000.0,7.135416666666667,2,360.0,2022,3,185.0,0,-17.85,-63.273,Casa,Santa Cruz de la Sierra,Suroeste
65000.0,4.0,1,180.0,2015,2,103.0,0,-17.724,-63.181,Casa,Santa Cruz de la Sierra,Norte
65000.0,4.0,2,78.23,2019,2,78.23,0,-17.771,-63.174,Departamento,Santa Cruz de la Sierra,Norte
65000.0,7.0,2,360.0,2018,3,130.0,2,-17.722,-63.085,Casa,Santa Cruz de la Sierra,Sureste
65000.0,4.0,3,200.0,2022,2,100.0,1,-17.665,-63.169,Casa,Santa Cruz de la Sierra,Norte
65000.0,7.0,2,300.0,2022,3,150.0,0,-17.718,-63.089,Casa,Santa Cruz de la Sierra,Norte
65000.0,5.0,3,135.0,2000,3,135.0,1,-17.78,-63.191,Departamento,Santa Cruz de la Sierra,Noroeste
65000.0,7.135416666666667,2,393.64,2017,3,143.0,0,-17.712,-63.166,Casa,Santa Cruz de la Sierra,Norte
65000.0,6.0,2,366.0,2010,3,198.0,0,-17.729,-63.082,Casa,Santa Cruz de la Sierra,Este
65000.0,7.0,2,409.0,2010,3,120.0,0,-17.637,-63.168,Casa,Santa Cruz de la Sierra,Norte
65660.0,4.0,2,67.0,2022,2,67.0,1,-17.789,-63.224,Departamento,Santa Cruz de la Sierra,Oeste
65700.0,7.135416666666667,2,394.0,2020,3,115.0,4,-17.757,-63.071,Casa,Santa Cruz de la Sierra,Este
66000.0,2.0,1,500.0,2018,1,34.0,0,-17.758,-63.198,Estudio/Monoambiente,Santa Cruz de la Sierra,Equipetrol/NorOeste
66000.0,7.135416666666667,1,300.0,2014,2,78.0,0,-17.745,-63.116,Casa,Santa Cruz de la Sierra,Noreste
66900.0,10.0,3,360.0,2006,7,150.0,0,-17.822,-63.112,Casa,Santa Cruz de la Sierra,Este
67000.0,4.0,1,346.91,2022,2,158.0,0,-17.846,-63.214,Casa,Santa Cruz de la Sierra,Sur
67000.0,7.135416666666667,2,112.0,2021,2,58.0,0,-17.809,-63.271,Casa,Porongo,Urubo
67000.0,8.0,2,320.0,2017,3,140.0,0,-17.769,-63.066,Casa,Santa Cruz de la Sierra,Este
67000.0,5.0,2,91.0,2018,2,91.0,0,-17.804,-63.157,Departamento,Santa Cruz de la Sierra,Sur
68000.0,7.135416666666667,2,193.0,2015,3,87.0,0,-17.836,-63.245,Casa,Santa Cruz de la Sierra,Suroeste
68000.0,2.0,1,62.83,2016,1,62.83,0,-17.755,-63.196,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
68000.0,8.0,2,300.0,2022,3,110.0,0,-17.653,-63.173,Casa,Santa Cruz de la Sierra,Norte
68000.0,5.0,2,250.0,2021,3,98.0,2,-17.792,-63.093,Casa,Santa Cruz de la Sierra,Este
68000.0,7.135416666666667,1,59.5,2022,1,59.5,0,-17.787,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
68000.0,6.0,2,336.0,2023,3,198.0,0,-17.846,-63.097,Casa,Santa Cruz de la Sierra,Sureste
68000.0,5.0,1,68.0,2017,2,68.0,1,-17.792,-63.224,Departamento,Santa Cruz de la Sierra,Oeste
68000.0,7.0,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,7.135416666666667,2,260.5,2019,3,120.0,0,-17.791,-63.089,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,3,360.0,2020,3,180.0,0,-17.731,-63.078,Casa,Santa Cruz de la Sierra,Este
68000.0,8.0,2,240.0,2020,3,200.0,0,-17.847,-63.275,Casa,Santa Cruz de la Sierra,Sur
68500.0,5.0,2,85.0,2018,2,85.0,0,-17.804,-63.157,Departamento,Santa Cruz de la Sierra,Sur
68660.0,9.0,2,78.4,2022,2,78.4,0,-17.764,-63.248,Departamento,Porongo,Urubo
69000.0,7.135416666666667,1,56.96,2018,1,56.96,0,-17.792,-63.176,Departamento,Santa Cruz de la Sierra,Sur
69000.0,3.0,1,35.0,2016,1,35.0,12,-17.758,-63.199,Estudio/Monoambiente,Santa Cruz de la Sierra,Equipetrol/NorOeste
69300.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
69500.0,5.0,2,150.0,2023,3,145.0,0,-17.756,-63.079,Casa,Santa Cruz de la Sierra,Este
69500.0,8.0,3,150.0,2023,3,135.0,0,-17.756,-63.078,Casa,Santa Cruz de la Sierra,Este
69500.0,10.0,2,231.0,1996,4,135.0,1,-17.795,-63.122,Casa,Santa Cruz de la Sierra,Este
69600.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
69600.0,7.135416666666667,2,56.0,2024,2,56.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
69900.0,6.0,2,300.0,2023,3,107.0,0,-17.676,-63.19,Casa,Santa Cruz de la Sierra,Norte
70000.0,7.135416666666667,2,390.0,2007,2,128.0,0,-17.577,-63.888,Casa,Santa Cruz de la Sierra,Sureste
70000.0,4.0,1,390.0,2005,3,110.0,0,-17.829,-63.12,Casa,Santa Cruz de la Sierra,Sureste
70000.0,7.135416666666667,4,156.0,1994,3,156.0,0,-17.785,-63.171,Departamento,Santa Cruz de la Sierra,Sureste
70000.0,7.135416666666667,1,360.0,2003,3,100.0,0,-17.86,-63.215,Casa,Santa Cruz de la Sierra,Sur
70000.0,9.0,2,596.0,2012,5,304.0,0,-17.859,-63.137,Casa,Santa Cruz de la Sierra,Sureste
70000.0,5.0,2,250.0,2019,3,110.0,0,-17.757,-63.098,Casa,Santa Cruz de la Sierra,Este
70000.0,6.0,1,300.0,1994,4,120.0,3,-17.836,-63.131,Casa,Santa Cruz de la Sierra,Sureste
37000.0,3.0,1,360.0,2010,1,58.29,0,-17.885,-63.097,Casa,Santa Cruz de la Sierra,Sur
37800.0,3.0,1,47.31,2022,1,47.31,0,-17.808,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
39098.0,3.0,1,29.19,2022,1,29.19,0,-17.783,-63.171,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
39654.0,7.135416666666667,1,44.0,2023,1,44.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
39654.0,7.135416666666667,1,44.0,2023,1,44.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
39654.0,7.135416666666667,1,44.0,2023,1,44.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
39654.0,7.135416666666667,1,44.0,2023,1,44.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
40000.0,7.135416666666667,2,300.0,2017,3,188.0,0,-17.592,-63.169,Casa,Santa Cruz de la Sierra,Norte
40522.0,3.0,1,47.31,2022,1,47.31,0,-17.808,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
40522.0,3.0,1,47.31,2022,1,47.31,0,-17.808,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
41000.0,3.0,1,41.41,2023,1,41.41,0,-17.79,-63.201,Departamento,Santa Cruz de la Sierra,Oeste
41500.0,1.0,1,35.0,2023,1,35.0,0,-17.77,-63.169,Estudio/Monoambiente,Santa Cruz de la Sierra,Norte
41500.0,2.0,1,37.0,2021,1,37.0,0,-17.742,-63.17,Departamento,Santa Cruz de la Sierra,Norte
41600.0,2.0,1,573.91,2018,2,51.87,0,-17.876,-63.183,Casa,Santa Cruz de la Sierra,Sur
41915.0,3.0,1,48.87,2022,1,48.87,0,-17.808,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
41915.0,3.0,1,48.87,2022,1,48.87,0,-17.808,-63.222,Departamento,Santa Cruz de la Sierra,Oeste
42000.0,1.0,1,200.05,2021,2,60.0,0,-17.636,-63.167,Casa,Santa Cruz de la Sierra,Norte
42000.0,3.0,1,45.82,2021,1,45.82,0,-17.784,-63.163,Departamento,Santa Cruz de la Sierra,Sureste
42641.0,3.0,1,32.44,2022,1,32.44,0,-17.783,-63.171,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
43000.0,2.0,1,42.0,2010,1,42.0,0,-17.791,-63.178,Departamento,Santa Cruz de la Sierra,Centro (Casco Viejo)
43848.0,7.135416666666667,1,49.0,2023,1,49.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
43848.0,7.135416666666667,1,49.0,2023,1,49.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
43848.0,7.135416666666667,1,49.0,2023,1,49.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
43848.0,7.135416666666667,1,49.0,2023,1,49.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
45000.0,3.0,1,45.0,2023,1,45.0,0,-17.779,-63.249,Departamento,Porongo,Urubo
45000.0,4.0,1,250.0,2000,2,80.0,0,-17.886,-63.182,Casa,Santa Cruz de la Sierra,Sur
46000.0,7.135416666666667,1,43.73,2022,1,43.73,0,-17.807,-63.202,Departamento,Santa Cruz de la Sierra,Oeste
46500.0,7.135416666666667,1,40.0,2020,1,40.0,0,-17.761,-63.196,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
46896.0,7.135416666666667,1,38.0,2024,1,38.0,0,-17.763,-63.178,Departamento,Santa Cruz de la Sierra,Norte
46896.0,7.135416666666667,1,38.0,2024,1,38.0,0,-17.763,-63.178,Departamento,Santa Cruz de la Sierra,Norte
47000.0,1.0,1,44.78,2022,1,44.78,0,-17.807,-63.202,Departamento,Santa Cruz de la Sierra,Oeste
47000.0,7.135416666666667,1,368.0,2016,3,70.0,6,-17.885,-63.28,Casa,Santa Cruz de la Sierra,Sureste
47000.0,3.0,1,47.0,2019,1,47.0,0,-17.808,-63.221,Departamento,Santa Cruz de la Sierra,Oeste
47050.0,7.135416666666667,1,37.0,2024,1,37.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
47103.0,7.135416666666667,1,41.87,2024,1,41.87,0,-17.765,-63.174,Departamento,Santa Cruz de la Sierra,Norte
48000.0,7.135416666666667,1,34.0,2016,1,34.0,1,-17.745,-63.168,Departamento,Santa Cruz de la Sierra,Norte
48090.0,7.135416666666667,1,37.0,2024,1,37.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
48500.0,7.135416666666667,2,270.0,2016,3,128.0,0,-17.645,-63.171,Casa,Santa Cruz de la Sierra,Norte
49300.0,7.135416666666667,1,39.0,2024,1,39.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
49800.0,7.135416666666667,2,180.0,2022,3,101.0,0,-17.658,-63.165,Casa,Santa Cruz de la Sierra,Norte
50000.0,7.135416666666667,2,317.03,2019,2,70.5,1,-17.613,-63.17,Casa,Santa Cruz de la Sierra,Norte
50000.0,5.0,1,252.0,2016,3,98.0,0,-17.878,-63.246,Casa,Santa Cruz de la Sierra,Sur
50022.0,7.135416666666667,1,55.0,2023,1,55.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
50022.0,7.135416666666667,1,55.0,2023,1,55.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
50022.0,7.135416666666667,1,55.0,2023,1,55.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
50022.0,7.135416666666667,1,55.0,2023,1,55.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
50000.0,7.135416666666667,1,53.0,2004,2,53.0,0,-17.768,-63.169,Departamento,Santa Cruz de la Sierra,Norte
50000.0,5.0,1,72.5,2018,2,72.5,0,-17.741,-63.175,Departamento,Santa Cruz de la Sierra,Norte
50170.0,7.135416666666667,1,37.0,2024,1,37.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
50544.0,7.135416666666667,1,56.0,2023,1,56.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
50544.0,7.135416666666667,1,56.0,2023,1,56.0,0,-17.767,-63.246,Departamento,Porongo,Urubo
51000.0,6.0,2,200.0,2015,2,120.0,0,-17.753,-63.083,Casa,Santa Cruz de la Sierra,Este
51000.0,5.0,1,357.0,2022,2,78.0,0,-17.601,-63.185,Casa,Santa Cruz de la Sierra,Norte
51210.0,7.135416666666667,1,37.0,2024,1,37.0,0,-17.765,-63.194,Departamento,Santa Cruz de la Sierra,Equipetrol/NorOeste
51401.0,7.135416666666667,1,45.69,2024,1,45.69,0,-17.765,-63.174,Departamento,Santa Cruz de la Sierra,Norte
51401.0,7.135416666666667,1,45.69,2024,1,45.69,0,-17.765,-63.174,Departamento,Santa Cruz de la Sierra,Norte
25000.0,4.0,1,240.0,2014,3,72.0,0,-17.842,-63.126,Casa,Santa Cruz de la Sierra,Sur
25000.0,7.0,2,409.0,2010,3,120.0,0,-17.637,-63.168,Casa,Santa Cruz de la Sierra,Norte
27000.0,5.0,2,81.0,2019,3,81.0,0,-17.709,-63.175,Departamento,Santa Cruz de la Sierra,Norte
28000.0,5.0,1,180.0,2022,2,45.0,0,-17.643,-63.192,Casa,Santa Cruz de la Sierra,Norte
29000.0,5.0,1,180.0,2023,2,45.0,0,-17.643,-63.192,Casa,Santa Cruz de la Sierra,Norte
29000.0,5.0,1,180.0,2022,2,45.0,0,-17.643,-63.192,Casa,Santa Cruz de la Sierra,Norte
29000.0,5.0,1,180.0,2022,2,45.0,0,-17.643,-63.192,Casa,Santa Cruz de la Sierra,Norte
30000.0,6.0,2,59.56,2005,2,59.56,1,-17.772,-63.173,Departamento,Santa Cruz de la Sierra,Norte
31500.0,1.0,1,30.75,2022,1,30.75,0,-17.724,-63.185,Estudio/Monoambiente,Santa Cruz de la Sierra,Norte
31950.0,9.0,1,39.0,2022,1,39.0,90,-17.764,-63.248,Departamento,Porongo,Urubo
33000.0,5.0,1,108.0,2019,2,72.0,1,-17.602,-63.121,Casa,Santa Cruz de la Sierra,Norte
35000.0,1.0,1,32.0,2017,1,32.0,0,-17.77,-63.208,Estudio/Monoambiente,Santa Cruz de la Sierra,Norte
35000.0,3.0,1,3.326,2020,1,3.326,0,-17.729,-63.172,Departamento,Santa Cruz de la Sierra,Norte
35000.0,10.0,2,150.0,2009,3,129.0,2,-17.756,-63.13,Casa,Santa Cruz de la Sierra,Este
35000.0,7.135416666666667,1,216.0,2021,2,70.0,0,-17.773,-63.046,Casa,Santa Cruz de la Sierra,Este
35000.0,7.135416666666667,1,216.0,2021,2,70.0,0,-17.773,-63.046,Casa,Santa Cruz de la Sierra,Este
35900.0,3.0,1,52.0,2022,2,52.0,0,-17.721,-63.146,Departamento,Santa Cruz de la Sierra,Norte
35900.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
35900.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
35900.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
35900.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
35900.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
35900.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
36000.0,9.0,4,409.5,1994,5,311.0,2,-17.823,-63.215,Casa,Santa Cruz de la Sierra,Oeste
36400.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
36400.0,3.0,1,52.0,2022,2,52.0,0,-17.72,-63.147,Departamento,Santa Cruz de la Sierra,Norte
